gene_name,peak_id
NAM9,chrXIV_370210_370412
EAF7,chrXIV_370210_370412
NAM9,chrXIV_372043_372649
FPR1,chrXIV_372043_372649
YNL134C,chrXIV_372043_372649
FPR1,chrXIV_373277_373538
YNL134C,chrXIV_373277_373538
KRE33,chrXIV_373277_373538
FPR1,chrXIV_373644_374179
YNL134C,chrXIV_373644_374179
FYV6,chrXIV_373644_374179
KRE33,chrXIV_373644_374179
YNL134C,chrXIV_374629_375259
FYV6,chrXIV_374629_375259
KRE33,chrXIV_374629_375259
TOM22,chrXIV_378604_378857
CPT1,chrXIV_380753_381495
DGR1,chrXIV_380753_381495
NRK1,chrXIV_380753_381495
TEP1,chrXIV_380753_381495
SPC98,chrXIV_386749_387267
ESBP6,chrXIV_392112_393011
NAF1,chrXIV_392112_393011
NMA111,chrXIV_392112_393011
YNL122C,chrXIV_398400_398621
TOM70,chrXIV_400450_401074
NCS2,chrXIV_400450_401074
DCP2,chrXIV_405575_406350
MLS1,chrXIV_405575_406350
DMA2,chrXIV_405575_406350
DMA2,chrXIV_407716_407863
DMA2,chrXIV_407975_408582
YNL115C,chrXIV_412107_412839
RPC19,chrXIV_412107_412839
DBP2,chrXIV_412107_412839
YNL115C,chrXIV_413213_413483
RPC19,chrXIV_413213_413483
DBP2,chrXIV_413213_413483
CYB5,chrXIV_417598_417987
NOP15,chrXIV_417598_417987
CYB5,chrXIV_418564_419000
NOP15,chrXIV_418564_419000
YNL108C,chrXIV_418564_419000
YAF9,chrXIV_418564_419000
NOP15,chrXIV_419731_420257
YNL108C,chrXIV_419731_420257
YAF9,chrXIV_419731_420257
INP52,chrXIV_424671_425430
POL1,chrXIV_426758_428102
LEU4,chrXIV_426758_428102
MET4,chrXIV_426758_428102
AVT4,chrXIV_434502_435041
MIC27,chrXIV_437528_437813
OCA1,chrXIV_439403_439568
OCA1,chrXIV_440702_441405
RAS2,chrXIV_440702_441405
YNL097C-B,chrXIV_440702_441405
PHO23,chrXIV_440702_441405
RAS2,chrXIV_441414_442017
YNL097C-B,chrXIV_441414_442017
PHO23,chrXIV_441414_442017
YNL097C-B,chrXIV_442890_443061
PHO23,chrXIV_442890_443061
RPS7B,chrXIV_444442_444801
YNL095C,chrXIV_447051_447372
APP1,chrXIV_447051_447372
YPT53,chrXIV_449473_449874
YNL092W,chrXIV_449473_449874
YNL092W,chrXIV_451280_451489
NST1,chrXIV_451280_451489
NST1,chrXIV_452024_452361
RHO2,chrXIV_455934_456664
TOP2,chrXIV_455934_456664
RHO2,chrXIV_457484_457660
TOP2,chrXIV_457484_457660
TCB2,chrXIV_462112_462366
SNN1,chrXIV_465962_466113
MKT1,chrXIV_465962_466113
SNN1,chrXIV_466151_466946
MKT1,chrXIV_466151_466946
END3,chrXIV_471222_471395
SAL1,chrXIV_471222_471395
PMS1,chrXIV_471222_471395
SWS2,chrXIV_476730_476934
SWS2,chrXIV_478138_478545
EOS1,chrXIV_478138_478545
TPM1,chrXIV_478138_478545
NIS1,chrXIV_478138_478545
EOS1,chrXIV_479220_479815
TPM1,chrXIV_479220_479815
NIS1,chrXIV_479220_479815
APJ1,chrXIV_479220_479815
TPM1,chrXIV_480598_480822
NIS1,chrXIV_480598_480822
APJ1,chrXIV_480598_480822
TPM1,chrXIV_480884_481398
APJ1,chrXIV_480884_481398
MKS1,chrXIV_483118_483354
MLF3,chrXIV_488261_488605
MSK1,chrXIV_488261_488605
RNH201,chrXIV_488261_488605
RNH201,chrXIV_490253_490416
LAT1,chrXIV_490253_490416
RNH201,chrXIV_490651_491705
LAT1,chrXIV_490651_491705
TOM7,chrXIV_490651_491705
TOM7,chrXIV_493139_493388
RPL16B,chrXIV_495147_495595
FKH2,chrXIV_498622_499027
YNL067W-B,chrXIV_498622_499027
RPL9B,chrXIV_498622_499027
FKH2,chrXIV_499324_499562
YNL067W-B,chrXIV_499324_499562
RPL9B,chrXIV_499324_499562
SUN4,chrXIV_499324_499562
RPL9B,chrXIV_500447_500960
SUN4,chrXIV_500447_500960
SUN4,chrXIV_501286_501470
SUN4,chrXIV_502328_502487
AQR1,chrXIV_502328_502487
AQR1,chrXIV_502985_503633
GCD10,chrXIV_507333_509217
NOP2,chrXIV_507333_509217
YDJ1,chrXIV_507333_509217
MTQ1,chrXIV_507333_509217
ARP5,chrXIV_514889_515377
OCA2,chrXIV_514889_515377
ARP5,chrXIV_516833_517404
YNL058C,chrXIV_516833_517404
OCA2,chrXIV_516833_517404
YNL058C,chrXIV_517626_519402
OCA2,chrXIV_517626_519402
POR1,chrXIV_517626_519402
YNL054W-A,chrXIV_517626_519402
YNL054W-B,chrXIV_517626_519402
VAC7,chrXIV_525104_526227
MSG5,chrXIV_529537_529809
COX5A,chrXIV_529537_529809
COX5A,chrXIV_531219_532206
COG5,chrXIV_531219_532206
SFB2,chrXIV_537874_538339
ALG11,chrXIV_537874_538339
SLM2,chrXIV_541675_543003
LAP2,chrXIV_541675_543003
YNL046W,chrXIV_541675_543003
YIP3,chrXIV_544913_545200
YNL042W-B,chrXIV_544913_545200
YNL042W-B,chrXIV_547067_548037
BOP3,chrXIV_547067_548037
COG6,chrXIV_552075_552382
YNL040W,chrXIV_552075_552382
IDH1,chrXIV_558748_561621
NCE103,chrXIV_558748_561621
YNL035C,chrXIV_567618_570282
YNL034W,chrXIV_567618_570282
SIW14,chrXIV_574263_574412
HHT2,chrXIV_575272_575537
HHF2,chrXIV_575272_575537
SIW14,chrXIV_575272_575537
HHT2,chrXIV_576010_576873
HHF2,chrXIV_576010_576873
HHT2,chrXIV_577245_577466
HHF2,chrXIV_577245_577466
KTR5,chrXIV_578723_579559
CRZ1,chrXIV_578723_579559
SSN8,chrXIV_585251_585689
NME1,chrXIV_585251_585689
snR66,chrXIV_585251_585689
SSN8,chrXIV_586103_587163
NME1,chrXIV_586103_587163
snR66,chrXIV_586103_587163
KSH1,chrXIV_586103_587163
EFM6,chrXIV_586103_587163
KSH1,chrXIV_587661_588113
EFM6,chrXIV_587661_588113
FAP1,chrXIV_591329_591617
HDA1,chrXIV_591329_591617
FAP1,chrXIV_593025_593174
RCM1,chrXIV_593025_593174
HDA1,chrXIV_593025_593174
ARK1,chrXIV_597727_598056
YNL018C,chrXIV_602248_603026
PUB1,chrXIV_602248_603026
PBI2,chrXIV_604743_605682
HEF3,chrXIV_604743_605682
PBI2,chrXIV_605897_606220
HEF3,chrXIV_605897_606220
YNL011C,chrXIV_613112_613675
PYP1,chrXIV_613112_613675
IDP3,chrXIV_613112_613675
ASI3,chrXIV_618322_618575
SIS1,chrXIV_618322_618575
LST8,chrXIV_618322_618575
ASI3,chrXIV_619557_620246
SIS1,chrXIV_619557_620246
LST8,chrXIV_619557_620246
PET8,chrXIV_625972_626180
RLP7,chrXIV_625972_626180
DOM34,chrXIV_625972_626180
CIT1,chrXIV_631292_632085
CIT1,chrXIV_632583_632919
ATO2,chrXIV_632583_632919
ATO2,chrXIV_633621_633836
ATO2,chrXIV_633974_634348
RPC34,chrXIV_633974_634348
SWM2,chrXIV_633974_634348
ATG3,chrXIV_641938_642624
NRM1,chrXIV_641938_642624
CSE2,chrXIV_641938_642624
NRM1,chrXIV_643583_643829
CSE2,chrXIV_643583_643829
PRP2,chrXIV_647073_647388
URK1,chrXIV_647073_647388
PHO91,chrXIV_651885_653386
YNR014W,chrXIV_651885_653386
SMM1,chrXIV_651885_653386
PHO91,chrXIV_653707_653958
SMM1,chrXIV_653707_653958
ACC1,chrXIV_661911_662787
TIM23,chrXIV_661911_662787
RCF2,chrXIV_661911_662787
TIM23,chrXIV_663400_664274
RCF2,chrXIV_663400_664274
ARE2,chrXIV_663400_664274
RCF2,chrXIV_664510_664727
ARE2,chrXIV_664510_664727
SEC12,chrXIV_674810_675181
BUD17,chrXIV_674810_675181
CPR8,chrXIV_674810_675181
SEC12,chrXIV_675702_676302
BUD17,chrXIV_675702_676302
CPR8,chrXIV_675702_676302
SEC12,chrXIV_676481_676695
CPR8,chrXIV_676481_676695
SSK2,chrXIV_685797_686200
PPG1,chrXIV_685797_686200
ABZ1,chrXIV_685797_686200
HUB1,chrXIV_687539_687940
ABZ1,chrXIV_687539_687940
EGO4,chrXIV_691779_692552
ARC35,chrXIV_693878_694079
MRPS12,chrXIV_693878_694079
DBP6,chrXIV_693878_694079
ARC35,chrXIV_694085_694354
MRPS12,chrXIV_694085_694354
RSM19,chrXIV_694085_694354
DBP6,chrXIV_694085_694354
ARC35,chrXIV_694366_695744
MRPS12,chrXIV_694366_695744
RSM19,chrXIV_694366_695744
DBP6,chrXIV_694366_695744
ZRG17,chrXIV_699594_700087
MRX15,chrXIV_699594_700087
MVD1,chrXIV_699594_700087
COQ2,chrXIV_701522_702151
MVD1,chrXIV_701522_702151
AGA1,chrXIV_701522_702151
TRM112,chrXIV_707540_707858
FPK1,chrXIV_707540_707858
TRM112,chrXIV_707864_708645
FPK1,chrXIV_707864_708645
MSO1,chrXIV_713237_713401
MSO1,chrXIV_713719_713985
MSO1,chrXIV_715526_716098
LYS9,chrXIV_715526_716098
snR49,chrXIV_715526_716098
LYS9,chrXIV_716302_716529
snR49,chrXIV_716302_716529
BRE5,chrXIV_719056_719509
POP2,chrXIV_720769_721005
ESF2,chrXIV_726014_726483
BIO5,chrXIV_733620_734088
BIO4,chrXIV_733620_734088
BIO3,chrXIV_733620_734088
BIO4,chrXIV_736020_736333
MNT4,chrXIV_736020_736333
MNT4,chrXIV_736497_736811
FRE4,chrXIV_738937_740173
YNR064C,chrXIV_748842_749187
YNR064C,chrXIV_749561_750669
DSE4,chrXIV_759171_759739
YNR068C,chrXIV_762436_764612
BSC5,chrXIV_762436_764612
PDR18,chrXIV_762436_764612
PDR18,chrXIV_764928_765217
AIF1,chrXIV_779295_781693
COS10,chrXIV_779295_781693
YNR075C-A,chrXIV_779295_781693
PAU6,chrXIV_779295_781693
YOL166W-A,chrXV_110_1041
BDS1,chrXV_5653_6071
BDS1,chrXV_6845_7279
YOL163W,chrXV_8626_9212
YOL162W,chrXV_8626_9212
PAU20,chrXV_12255_12483
YOL160W,chrXV_12255_12483
YOL159C-A,chrXV_15454_16067
ENB1,chrXV_21104_22230
IMA2,chrXV_24576_25073
HXT11,chrXV_24576_25073
YOL155W-A,chrXV_27504_27660
YOL155W-A,chrXV_27930_28155
HPF1,chrXV_30788_30957
HPF1,chrXV_31727_32480
HPF1,chrXV_32602_32838
ZPS1,chrXV_32602_32838
HPF1,chrXV_32951_33271
ZPS1,chrXV_32951_33271
FRE7,chrXV_38661_39071
FRE7,chrXV_39972_40150
FRE7,chrXV_40155_40942
SPT20,chrXV_47523_48018
PEX11,chrXV_47523_48018
PSF3,chrXV_47523_48018
SPT20,chrXV_48626_48946
PEX11,chrXV_48626_48946
PSF3,chrXV_48626_48946
CTR9,chrXV_52947_53114
NOP8,chrXV_52947_53114
RIB4,chrXV_55020_55407
RRP40,chrXV_55020_55407
PPM2,chrXV_55020_55407
RIB4,chrXV_55426_55836
RRP40,chrXV_55426_55836
PPM2,chrXV_55426_55836
ARG8,chrXV_58339_59025
CDC33,chrXV_61176_61578
PFK27,chrXV_68967_69647
MED7,chrXV_68967_69647
HRT1,chrXV_68967_69647
GAS4,chrXV_68967_69647
PFK27,chrXV_70107_70423
MED7,chrXV_70107_70423
HRT1,chrXV_70107_70423
GAS4,chrXV_70107_70423
YOL131W,chrXV_73567_74225
ALR1,chrXV_73567_74225
VPS68,chrXV_77391_77634
YGK3,chrXV_79861_80359
RPL25,chrXV_79861_80359
MDH2,chrXV_82902_83650
TRM13,chrXV_82902_83650
TRM11,chrXV_87364_87624
HRP1,chrXV_87364_87624
SMF1,chrXV_91561_91945
RPS19A,chrXV_91561_91945
SMF1,chrXV_92978_93375
RPS19A,chrXV_92978_93375
RPS19A,chrXV_94537_94871
RPL18A,chrXV_94537_94871
RPL18A,chrXV_96267_96897
MCH4,chrXV_96267_96897
YOL118C,chrXV_96267_96897
RRI2,chrXV_96267_96897
PAP2,chrXV_99503_99695
MSN1,chrXV_99503_99695
PTH4,chrXV_103701_104326
SKM1,chrXV_103701_104326
MDY2,chrXV_109040_110283
SHR5,chrXV_109040_110283
ZEO1,chrXV_109040_110283
YOL107W,chrXV_109040_110283
ZEO1,chrXV_110921_111175
INO4,chrXV_110921_111175
YOL107W,chrXV_110921_111175
INO4,chrXV_111940_112131
YOL107W,chrXV_111940_112131
WSC3,chrXV_116176_116451
YOL103W-A,chrXV_116176_116451
YOL103W-B,chrXV_116176_116451
WSC3,chrXV_117420_117941
NDJ1,chrXV_117420_117941
YOL103W-A,chrXV_117420_117941
YOL103W-B,chrXV_117420_117941
NDJ1,chrXV_117960_118259
YOL103W-A,chrXV_117960_118259
YOL103W-B,chrXV_117960_118259
ITR2,chrXV_123692_124265
TPT1,chrXV_126614_126974
IZH4,chrXV_126614_126974
TPT1,chrXV_127898_129203
IZH4,chrXV_127898_129203
PKH2,chrXV_127898_129203
SDD3,chrXV_135800_136165
snR58,chrXV_135800_136165
YOL097W-A,chrXV_135800_136165
HMI1,chrXV_142482_142631
RFC4,chrXV_142482_142631
TRM10,chrXV_142482_142631
YPQ1,chrXV_142482_142631
RFC4,chrXV_143862_144404
YPQ1,chrXV_143862_144404
SPO21,chrXV_143862_144404
HAL9,chrXV_153643_154005
MPD2,chrXV_153643_154005
DUF1,chrXV_159264_159574
MHF1,chrXV_159264_159574
DUF1,chrXV_159649_160291
MHF1,chrXV_159649_160291
ADH1,chrXV_159649_160291
DUF1,chrXV_160392_162195
ADH1,chrXV_160392_162195
PHM7,chrXV_160392_162195
YOL085C,chrXV_160392_162195
ATG19,chrXV_167962_168666
IRA2,chrXV_169966_171050
REX4,chrXV_181557_181730
AVO1,chrXV_181557_181730
ATP19,chrXV_185003_185608
MDM20,chrXV_185003_185608
BRX1,chrXV_186787_187181
MDM20,chrXV_186787_187181
YOL075C,chrXV_193233_193812
THP1,chrXV_193233_193812
DSC2,chrXV_193233_193812
DSC2,chrXV_196422_196777
SDH5,chrXV_196422_196777
HST1,chrXV_201857_202926
RTG1,chrXV_201857_202926
RIB2,chrXV_206019_206314
INP54,chrXV_206019_206314
MET22,chrXV_206019_206314
INP54,chrXV_207348_207682
MET22,chrXV_207348_207682
CRT10,chrXV_212109_212448
APM4,chrXV_212109_212448
PRS5,chrXV_212109_212448
MAM3,chrXV_216111_216993
GPD2,chrXV_216111_216993
ARG1,chrXV_218650_219267
YOL057W,chrXV_218650_219267
YOL057W,chrXV_220261_220441
THI20,chrXV_226123_226869
PSH1,chrXV_226123_226869
PSH1,chrXV_228357_228628
AIM39,chrXV_228357_228628
DDR2,chrXV_231865_232539
snR81,chrXV_231865_232539
DDR2,chrXV_232713_232935
SPE2,chrXV_232713_232935
snR81,chrXV_232713_232935
SPE2,chrXV_233827_234979
snR81,chrXV_233827_234979
GAL11,chrXV_233827_234979
RRT8,chrXV_241202_241643
PSK2,chrXV_241202_241643
RRT8,chrXV_242924_243240
LDS2,chrXV_242924_243240
PSK2,chrXV_242924_243240
PEX15,chrXV_246951_247220
NTG2,chrXV_249693_249857
NGL1,chrXV_249693_249857
NOP12,chrXV_253623_254308
RPS15,chrXV_253623_254308
RPP2A,chrXV_253623_254308
YOL038C-A,chrXV_253623_254308
PRE6,chrXV_253623_254308
RPS15,chrXV_255170_255554
RPP2A,chrXV_255170_255554
YOL038C-A,chrXV_255170_255554
PRE6,chrXV_255170_255554
YOL036W,chrXV_255170_255554
YOL038C-A,chrXV_256192_256475
PRE6,chrXV_256192_256475
YOL036W,chrXV_256192_256475
snR50,chrXV_259246_259419
SMC5,chrXV_259246_259419
snR50,chrXV_259734_259959
SMC5,chrXV_259734_259959
SIL1,chrXV_267653_268224
GAS5,chrXV_267653_268224
YOL029C,chrXV_271684_271993
YAP7,chrXV_271684_271993
MDM38,chrXV_273667_275097
MIM1,chrXV_273667_275097
LAG2,chrXV_273667_275097
YOL024W,chrXV_273667_275097
YOL024W,chrXV_277732_277916
IFM1,chrXV_277732_277916
YOL024W,chrXV_277923_278082
IFM1,chrXV_277923_278082
TSR4,chrXV_282186_282402
DIS3,chrXV_285312_286247
TAT2,chrXV_285312_286247
YOL019W-A,chrXV_287974_288921
YOL019W,chrXV_287974_288921
TLG2,chrXV_292231_292479
ESC8,chrXV_292231_292479
CMK2,chrXV_296168_296683
IRC10,chrXV_296168_296683
CMK2,chrXV_296701_297021
IRC10,chrXV_296701_297021
YOL014W,chrXV_299149_299479
YOL013W-A,chrXV_299149_299479
YOL013W-A,chrXV_301104_301415
HRD1,chrXV_303302_303491
HTZ1,chrXV_303302_303491
PLB3,chrXV_303302_303491
HRD1,chrXV_304133_305336
HTZ1,chrXV_304133_305336
PLB3,chrXV_304133_305336
RCL1,chrXV_307787_307941
CSI2,chrXV_312609_313074
TOP1,chrXV_315734_316951
RPB11,chrXV_315734_316951
SIN3,chrXV_315734_316951
PFA4,chrXV_324443_324939
IZH2,chrXV_324443_324939
PHO80,chrXV_324443_324939
RRP6,chrXV_324443_324939
YSP3,chrXV_331270_331442
YSP3,chrXV_331741_331959
UTP23,chrXV_331741_331959
YSP3,chrXV_332000_332352
UTP23,chrXV_332000_332352
TSR3,chrXV_340186_340403
SGT2,chrXV_340186_340403
SLG1,chrXV_342743_342930
YOR008C-A,chrXV_342743_342930
TIR4,chrXV_342743_342930
SLG1,chrXV_343454_344152
YOR008C-A,chrXV_343454_344152
TIR4,chrXV_343454_344152
TIR2,chrXV_347411_347960
AUS1,chrXV_347411_347960
AUS1,chrXV_349104_350005
YOR011W-A,chrXV_353928_354404
YOR012W,chrXV_357110_357617
RTS1,chrXV_357110_357617
ERP4,chrXV_361305_361650
PET127,chrXV_361305_361650
ROD1,chrXV_363704_363967
ROD1,chrXV_363983_364398
YOR019W,chrXV_367757_368119
HSP10,chrXV_370755_371668
MCO10,chrXV_370755_371668
BUB3,chrXV_377549_378421
DDL1,chrXV_377549_378421
AHC1,chrXV_377549_378421
HST3,chrXV_377549_378421
BUB3,chrXV_380654_381033
STI1,chrXV_380654_381033
CIN5,chrXV_382964_383533
YOR029W,chrXV_382964_383533
CIN5,chrXV_384663_385475
YOR029W,chrXV_384663_385475
DFG16,chrXV_384663_385475
HMS1,chrXV_391142_392543
YOR032W-A,chrXV_391142_392543
AKR2,chrXV_397400_397776
YOR034C-A,chrXV_397400_397776
SHE4,chrXV_400028_400409
PEP12,chrXV_400028_400409
CYC2,chrXV_400028_400409
SHE4,chrXV_401327_401570
PEP12,chrXV_401327_401570
CYC2,chrXV_401327_401570
HIR2,chrXV_405322_405616
CKB2,chrXV_405322_405616
GLO4,chrXV_405322_405616
GLO4,chrXV_407661_408549
CUE5,chrXV_407661_408549
snR9,chrXV_407661_408549
IRC23,chrXV_412425_412776
TOM6,chrXV_412425_412776
IRC23,chrXV_413624_414032
TOM6,chrXV_413624_414032
STD1,chrXV_417926_418514
RAT1,chrXV_421759_421935
RAT1,chrXV_422314_422558
RSB1,chrXV_424112_424827
TMC1,chrXV_426320_426631
ETT1,chrXV_426320_426631
TMC1,chrXV_427411_427864
ETT1,chrXV_427411_427864
VHS3,chrXV_430072_430244
SGT1,chrXV_430072_430244
VHS3,chrXV_430474_430692
NOB1,chrXV_430474_430692
SGT1,chrXV_430474_430692
NOB1,chrXV_431982_432214
SGT1,chrXV_431982_432214
ASE1,chrXV_436603_436822
YOR062C,chrXV_443340_444604
RPL3,chrXV_443340_444604
YNG1,chrXV_446765_447201
CYT1,chrXV_446765_447201
MSA1,chrXV_448967_449274
ALG8,chrXV_453427_453713
VPS5,chrXV_453427_453713
VAM10,chrXV_453427_453713
GYP1,chrXV_458054_458282
NRT1,chrXV_461657_463044
YOR072W,chrXV_461657_463044
YOR072W-B,chrXV_461657_463044
SGO1,chrXV_461657_463044
YOR072W-B,chrXV_464458_464808
SGO1,chrXV_464458_464808
CDC21,chrXV_467927_468297
UFE1,chrXV_467927_468297
SKI7,chrXV_471551_472137
RTS2,chrXV_471551_472137
BUD21,chrXV_471551_472137
SKI7,chrXV_472160_472951
RTS2,chrXV_472160_472951
BUD21,chrXV_472160_472951
DIA2,chrXV_472160_472951
ATX2,chrXV_474666_474828
DIA2,chrXV_474666_474828
TGL5,chrXV_479376_480630
WHI5,chrXV_479376_480630
LPX1,chrXV_479376_480630
OST3,chrXV_479376_480630
TGL5,chrXV_480660_480850
LPX1,chrXV_480660_480850
OST3,chrXV_480660_480850
LPX1,chrXV_481480_482070
OST3,chrXV_481480_482070
TCB1,chrXV_486974_487900
YVC1,chrXV_486974_487900
VPS21,chrXV_490985_491157
PTC5,chrXV_493045_493396
ECM3,chrXV_493045_493396
TMA46,chrXV_493045_493396
PTC5,chrXV_494006_495328
ECM3,chrXV_494006_495328
TMA46,chrXV_494006_495328
CMR2,chrXV_502572_502803
ARF3,chrXV_502572_502803
CMR2,chrXV_504406_505846
RKI1,chrXV_504406_505846
RPS7A,chrXV_504406_505846
YOR097C,chrXV_507618_507867
NUP1,chrXV_511266_512131
KTR1,chrXV_511266_512131
CRC1,chrXV_514491_515163
RAS1,chrXV_514491_515163
OST2,chrXV_516988_517199
PIN2,chrXV_516988_517199
YOR105W,chrXV_516988_517199
VAM3,chrXV_516988_517199
RGS2,chrXV_520276_521314
LEU9,chrXV_520276_521314
LEU9,chrXV_522595_522919
INP53,chrXV_525063_525225
TFC7,chrXV_528566_529308
YOR111W,chrXV_528566_529308
YOR111W,chrXV_530274_530653
CEX1,chrXV_530274_530653
AZF1,chrXV_533708_534213
DPI34,chrXV_537280_537480
RPO31,chrXV_544228_545077
RPT5,chrXV_544228_545077
RTC5,chrXV_544228_545077
RTC5,chrXV_546397_546741
RIO1,chrXV_550393_551098
GCY1,chrXV_550393_551098
PFY1,chrXV_552820_553503
PFY1,chrXV_554712_555091
LEO1,chrXV_554712_555091
UBP2,chrXV_558614_559168
CAT5,chrXV_558614_559168
UBP2,chrXV_560339_560906
CAT5,chrXV_560339_560906
IAH1,chrXV_560339_560906
RGA1,chrXV_560339_560906
ADE2,chrXV_564303_565350
ADE2,chrXV_566238_566620
AFI1,chrXV_570751_572404
ORT1,chrXV_570751_572404
YOR131C,chrXV_570751_572404
VPS17,chrXV_570751_572404
YOR131C,chrXV_572829_573217
VPS17,chrXV_572829_573217
EFT1,chrXV_572829_573217
YOR131C,chrXV_574665_575109
EFT1,chrXV_574665_575109
BAG7,chrXV_577797_578651
IDH2,chrXV_577797_578651
BAG7,chrXV_579324_580279
IDH2,chrXV_579324_580279
SIA1,chrXV_584182_584842
RUP1,chrXV_586231_586825
SFL1,chrXV_586231_586825
ARP8,chrXV_592446_593447
LSC1,chrXV_592446_593447
YOR142W-A,chrXV_592446_593447
YOR142W-B,chrXV_592446_593447
ARP8,chrXV_593713_594901
LSC1,chrXV_593713_594901
YOR142W-A,chrXV_593713_594901
YOR142W-B,chrXV_593713_594901
THI80,chrXV_600737_601387
THI80,chrXV_602514_602739
ELG1,chrXV_605185_605363
PNO1,chrXV_605185_605363
MDM32,chrXV_605185_605363
ELG1,chrXV_605915_606711
PNO1,chrXV_605915_606711
MDM32,chrXV_605915_606711
SPP2,chrXV_608722_609048
SPP2,chrXV_609111_609510
SMP3,chrXV_611312_612410
MRPL23,chrXV_611312_612410
RPB2,chrXV_617006_617251
RPB2,chrXV_618528_619758
ATG40,chrXV_618528_619758
PDR5,chrXV_618528_619758
ISN1,chrXV_628103_628280
NFI1,chrXV_631477_632426
PUP1,chrXV_631477_632426
PET123,chrXV_631477_632426
MTR10,chrXV_631477_632426
PNS1,chrXV_638454_639665
YOR161C-C,chrXV_638454_639665
PNS1,chrXV_639684_639879
YOR161C-C,chrXV_639684_639879
YRR1,chrXV_642204_642814
DDP1,chrXV_642204_642814
SEY1,chrXV_642204_642814
SWT1,chrXV_648585_648819
RPS28A,chrXV_648585_648819
GLN4,chrXV_648585_648819
SWT1,chrXV_648955_649355
RPS28A,chrXV_648955_649355
GLN4,chrXV_648955_649355
YRM1,chrXV_654006_654505
LCB4,chrXV_654006_654505
MED4,chrXV_656476_657504
DCS2,chrXV_656476_657504
MED4,chrXV_658306_658856
ALE1,chrXV_661826_662065
HEM15,chrXV_661826_662065
ALE1,chrXV_662072_662460
HEM15,chrXV_662072_662460
ALE1,chrXV_663469_664061
GAC1,chrXV_670567_671838
SYC1,chrXV_670567_671838
LAS17,chrXV_673811_674104
SYC1,chrXV_673811_674104
RPS30B,chrXV_678928_679376
FYV12,chrXV_678928_679376
SER1,chrXV_678928_679376
snR36,chrXV_682204_682955
GSP2,chrXV_682204_682955
YOR186W,chrXV_682204_682955
TUF1,chrXV_682204_682955
GSP2,chrXV_683272_684070
YOR186W,chrXV_683272_684070
TUF1,chrXV_683272_684070
MSB1,chrXV_683272_684070
SPR1,chrXV_688897_689084
IES4,chrXV_688897_689084
SPR1,chrXV_689379_689762
IES4,chrXV_689379_689762
SPR1,chrXV_690416_690727
ULS1,chrXV_690416_690727
IES4,chrXV_690416_690727
ULS1,chrXV_692124_692611
THI72,chrXV_700868_702403
YOR192C-C,chrXV_703854_704185
YOR192C-B,chrXV_709626_710809
YOR192C-A,chrXV_709626_710809
PEX27,chrXV_709626_710809
TOA1,chrXV_712366_713049
SLK19,chrXV_712366_713049
LIP5,chrXV_716746_717535
MCA1,chrXV_716746_717535
LIP5,chrXV_718201_718465
BFR1,chrXV_720240_720718
MRM1,chrXV_720240_720718
HIS3,chrXV_720240_720718
DED1,chrXV_721709_722041
BFR1,chrXV_721709_722041
MRM1,chrXV_721709_722041
HIS3,chrXV_721709_722041
DED1,chrXV_722064_722983
BFR1,chrXV_722064_722983
MRM1,chrXV_722064_722983
HIS3,chrXV_722064_722983
GEP3,chrXV_727196_727496
NOC2,chrXV_727196_727496
RET1,chrXV_733540_734288
PTP2,chrXV_733540_734288
NPT1,chrXV_737969_738264
RPB10,chrXV_737969_738264
MGM1,chrXV_741665_742885
STE4,chrXV_741665_742885
SAS5,chrXV_745280_745636
SPR2,chrXV_745280_745636
SPR2,chrXV_747372_747585
AIM41,chrXV_747372_747585
RFC1,chrXV_747372_747585
STE13,chrXV_755081_755388
RCN2,chrXV_755081_755388
MCT1,chrXV_757733_757908
ODC2,chrXV_757733_757908
DSC3,chrXV_757733_757908
MCT1,chrXV_759012_759319
ODC2,chrXV_759012_759319
snR35,chrXV_759012_759319
DSC3,chrXV_759012_759319
RPB8,chrXV_761809_762138
ISU2,chrXV_761809_762138
HER1,chrXV_761809_762138
RPB8,chrXV_762176_762997
ISU2,chrXV_762176_762997
HER1,chrXV_762176_762997
MCP1,chrXV_767980_768507
WTM2,chrXV_767980_768507
MCP1,chrXV_769354_770793
WTM2,chrXV_769354_770793
MKK1,chrXV_769354_770793
WTM1,chrXV_769354_770793
MKK1,chrXV_772169_772526
RPL33B,chrXV_779403_781295
IRC13,chrXV_779403_781295
snR17a,chrXV_779403_781295
DFR1,chrXV_779403_781295
HES1,chrXV_779403_781295
RPL33B,chrXV_781383_781971
DFR1,chrXV_781383_781971
HES1,chrXV_781383_781971
YOR238W,chrXV_781383_781971
MET7,chrXV_787017_787173
SSP2,chrXV_790130_790282
PUS7,chrXV_792358_792524
ESA1,chrXV_792358_792524
DGA1,chrXV_795377_796138
ENV9,chrXV_795377_796138
SRL1,chrXV_795377_796138
DGA1,chrXV_796186_796465
ENV9,chrXV_796186_796465
SRL1,chrXV_796186_796465
DGA1,chrXV_796793_797521
ENV9,chrXV_796793_797521
SRL1,chrXV_796793_797521
CLP1,chrXV_803533_803854
TUM1,chrXV_803533_803854
TMA16,chrXV_803533_803854
NAT5,chrXV_803533_803854
SEC63,chrXV_807091_807524
OSW1,chrXV_807091_807524
TRE2,chrXV_810884_811137
CDC31,chrXV_810884_811137
HNT3,chrXV_810884_811137
